Price,Close,High,Low,Open,Volume
2015-06-12,28.51921272277832,28.77935577283128,28.505757637765978,28.74795943382105,147544800
2015-06-15,28.46314811706543,28.534911423420617,28.19179306144201,28.27925453759451,175955600
2015-06-16,28.61564064025879,28.67170576757551,28.3398011720048,28.48781221841555,125976400
2015-06-17,28.548368453979492,28.678438271522495,28.422781383597965,28.642557473536485,131672400
2015-06-18,28.678438186645508,28.774870290470037,28.530427115061457,28.532670199607754,141628800
2015-06-19,28.39137840270996,28.664976481116188,28.34652698797561,28.640307689720753,218867600
2015-06-22,28.61788558959961,28.718802140958196,28.49902778569709,28.590973710783715,136157200
2015-06-23,28.48781394958496,28.617885463497288,28.454174528956322,28.588732211470873,121075600
2015-06-24,28.730016708374023,29.109017552550675,28.50799926218056,28.52818188866539,221123600
2015-06-25,28.593217849731445,28.9744600700057,28.593217849731445,28.89821231033968,127752400
2015-06-26,28.425025939941406,28.70310855487727,28.371203884689496,28.631345244217297,176267200
2015-06-29,27.927165985107422,28.36223199911009,27.915953984203853,28.135728364802574,196645600
2015-06-30,28.128995895385742,28.283736195113875,28.001167472862647,28.16039222997233,177482800
2015-07-01,28.39137840270996,28.46762786092452,28.25457936350685,28.45865723578329,120955200
2015-07-02,28.35550308227539,28.411568216992972,28.20524722089345,28.35325999781449,108844000
2015-07-06,28.25682830810547,28.308408985622616,27.998928342464044,28.01911268096107,112241600
2015-07-07,28.187299728393555,28.290459341862906,27.756718314861573,28.232151139129222,187787200
2015-07-08,27.48760986328125,27.951829037386723,27.48088232192741,27.91594824650895,243046400
2015-07-09,26.926959991455078,27.821758968025282,26.736338895730672,27.774664465150213,314380000
2015-07-10,27.646833419799805,27.774661832909658,27.182614265772266,27.346325179179793,245418000
2015-07-13,28.18058204650879,28.20300775972198,27.88007201434083,28.039296802418413,165762000
2015-07-14,28.16936683654785,28.339805327655316,28.04153839596029,28.265798938111953,127072400
2015-07-15,28.440715789794922,28.51472216347197,28.162633256217518,28.19402958850988,134596800
2015-07-16,28.819725036621094,28.833183545449785,28.55958366135526,28.647045148045464,144889600
2015-07-17,29.068649291992188,29.068649291992188,28.774868540267114,28.94755010941288,184658800
2015-07-20,29.61809539794922,29.819928544048835,29.31085608726878,29.371407399876567,235600800
2015-07-21,29.322071075439453,29.808716127396533,29.225640667782276,29.79301966607916,307025600
2015-07-22,28.081905364990234,28.14469804304387,27.35754306093514,27.35754306093514,461802400
2015-07-23,28.06844711303711,28.50126826806808,28.046019692572283,28.301676544929254,203998000
2015-07-24,27.920438766479492,28.198521372310356,27.78588277726922,28.104332350960387,168649200
2015-07-27,27.53246307373047,27.72084279877277,27.38669510564022,27.60422637113421,177822000
2015-07-28,27.669267654418945,27.7881271900576,27.483132687417925,27.669267654418945,134472400
2015-07-29,27.581804275512695,27.696177633882726,27.420336407454347,27.617686784402196,148046800
2015-07-30,27.442760467529297,27.48761188717185,27.2947477029593,27.431546757132665,134513200
2015-07-31,27.202804565429688,27.50331287195031,27.115343090488782,27.49434224490866,171540000
2015-08-03,26.561416625976562,27.48761196075328,26.355095646541358,27.24765327198211,279904000
2015-08-04,25.709226608276367,26.3954632715135,25.3975046134744,26.332670597880302,496554400
2015-08-05,25.87966537475586,26.337157058984335,25.139604945068488,25.330226052420674,397250400
2015-08-06,25.935985565185547,26.24461383155651,25.70845839090312,26.125218009291764,211612000
2015-08-07,26.02384376525879,26.18829575505284,25.794063345836992,25.812085811321772,154681600
2015-08-10,26.970001220703125,27.03082489025574,26.251371343810888,26.251371343810888,219806400
2015-08-11,25.5665283203125,26.62307147387288,25.530485116695104,26.539718880013126,388331200
2015-08-12,25.96076774597168,26.001317435345992,24.69697109897535,25.35027088613176,404870000
2015-08-13,25.940492630004883,26.22208720540937,25.80307433971014,26.140987830195527,194143200
2015-08-14,26.122961044311523,26.201807168640773,25.683674266822425,25.7535091599831,171718000
2015-08-17,26.393301010131836,26.50368561843288,26.019342534862997,26.140991615298024,163538800
2015-08-18,26.244606018066406,26.45636562090527,26.134221461119406,26.228836795645407,138242800
2015-08-19,25.908950805664062,26.249115771038937,25.834609434933128,26.15450041849957,193146000
2015-08-20,25.377294540405273,25.760262340573664,25.147512485331205,25.699438689945993,274006400
2015-08-21,23.825149536132812,25.208341675460733,23.800369080972498,24.877186246242456,513102000
2015-08-24,23.230424880981445,24.509990599551127,20.725359116819185,21.371900829744945,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.710481643676758,24.75553607715596,23.665202974767748,24.124763696148314,387098400
2015-08-27,25.438125610351562,25.510213748539748,24.78482589124293,25.282686582871378,338464400
2015-08-28,25.52147674560547,25.52598150204368,25.127244386669297,25.26916741714831,212657600
2015-08-31,25.40208625793457,25.800823456867107,25.230876259220516,25.237634254652363,224917200
2015-09-01,24.26668930053711,25.20383495662123,24.18558994238257,24.814109108721976,307383600
2015-09-02,25.307462692260742,25.307462692260742,24.584328147835954,24.832132708397356,247555200
2015-09-03,24.863670349121094,25.406583689783915,24.789328983371657,25.34125355491773,212935600
2015-09-04,24.61586570739746,24.881691001982006,24.44465747738586,24.548284054092843,199985200
2015-09-08,25.300704956054688,25.357023862443352,24.852406942441565,25.174551155733397,219374400
2015-09-09,24.814115524291992,25.685931271782245,24.728509669264483,25.627360834751496,340043200
2015-09-10,25.359272003173828,25.519217458925432,24.75778661632281,24.841137481047344,251571200
2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000
2015-09-14,25.976533889770508,26.332469818825018,25.87516053772992,26.26263491936225,233453600
2015-09-15,26.195049285888672,26.251368191893324,25.776036487716738,26.11620316122548,173364800
2015-09-16,26.22433853149414,26.25362374646323,26.005820881915533,26.188293603485942,148694000
2015-09-17,25.663400650024414,26.24235897954354,25.618346209241246,26.055381503448316,256450400
2015-09-18,25.557519912719727,25.749005576015467,25.201585718298077,25.278178608643024,297141200
2015-09-21,25.954008102416992,25.99005303233456,25.604831867104032,25.607083386186236,200888000
2015-09-22,25.546260833740234,25.721975577988893,25.348017147948372,25.54175435794482,201384800
2015-09-23,25.753511428833008,25.843622029740743,25.523731029299196,25.598070685235076,143026800
2015-09-24,25.906696319580078,26.019334129665207,25.31422205727026,25.512463984282117,200878000
2015-09-25,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600
2015-09-28,25.32999610900879,25.80983265267475,25.32999610900879,25.64763390024769,208436000
2015-09-29,24.568557739257812,25.571035245704575,24.298227691854485,25.417847760518285,293461600
2015-09-30,24.847904205322266,25.127245522468844,24.494221513209634,24.818617271641646,265892000
2015-10-01,24.685705184936523,24.69471641683409,24.1743285167292,24.570814126638464,255716400
2015-10-02,24.86592674255371,25.007851508392402,24.22839793070955,24.332024528107247,232079200
2015-10-05,24.956035614013672,25.088949137955048,24.570814468299,24.75328719029101,208258800
2015-10-06,25.07542610168457,25.17229467694854,24.728501476755845,24.922238627283786,192787200
2015-10-07,24.956035614013672,25.17905802075021,24.647409081135017,25.172300026412252,187062400
2015-10-08,24.667686462402344,24.823127228456237,24.377080634818412,24.823127228456237,247918400
2015-10-09,25.25790786743164,25.29395107965489,24.66543177580045,24.78032284477605,211064400
2015-10-12,25.140764236450195,25.399831598717086,25.104721023258,25.395326841586918,121868800
2015-10-13,25.18355941772461,25.332240419327754,24.933503365344556,24.965041811706328,132197200
2015-10-14,24.8276309967041,25.12274156980573,24.681201469747595,25.070929128996422,177849600
2015-10-15,25.199329376220703,25.253395040316168,24.890701177856,24.989822994294745,150694000
2015-10-16,25.01460838317871,25.230872800940755,24.89971732043372,25.181311882944218,156930400
2015-10-19,25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800
2015-10-20,25.629608154296875,25.719718751746928,24.965045720696533,25.082188294279916,195871200
2015-10-21,25.62735939025879,26.037361019949046,25.613841682022336,25.681425067053965,167180800
2015-10-22,26.019336700439453,26.019336700439453,25.703950457296834,25.755764611290658,166616400
2015-10-23,26.825822830200195,26.859614518944007,26.20631483852487,26.28966572288069,237467600
2015-10-26,25.96977424621582,26.611809445371954,25.888674882246978,26.600546695147568,265335200
2015-10-27,25.80532455444336,26.253622584728166,25.679169030713865,25.996808499542563,279537600
2015-10-28,26.86862564086914,26.875385353996066,26.145491020799188,26.341481452277073,342205600
2015-10-29,27.152469635009766,27.188514558438914,26.643346263230594,26.74021484655075,204909200
2015-10-30,26.920438766479492,27.307913139200902,26.909174297082142,27.256098986176504,197461200
2015-11-02,27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200
2015-11-03,27.612031936645508,27.81928508901413,27.190765919767003,27.211041618757704,182076000
2015-11-04,27.483627319335938,27.89362890403966,27.398023197243226,27.738188166752433,179544400
2015-11-05,27.356929779052734,27.757375390395566,27.189512727263605,27.567332966519253,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.277751922607422,27.558288989855342,27.16010790281762,27.36598536896825,135485600
2015-11-10,26.418031692504883,26.712144245463755,26.257401574713732,26.447443983444817,236511600
2015-11-11,26.268720626831055,26.565094407794263,26.065104327436025,26.327543496894915,180872000
2015-11-12,26.18048858642578,26.429352198532804,26.164651858184623,26.30265837260354,130102400
2015-11-13,25.41579246520996,26.146548185860336,25.399955739428616,26.062838791831144,183249600
2015-11-16,25.832073211669922,25.84564705404138,25.112630222732484,25.19860076787428,152426800
2015-11-17,25.721221923828125,26.02890841133104,25.63751251620306,25.999496111478862,110467600
2015-11-18,26.535694122314453,26.580941439242803,26.130724249330097,26.189547142196545,186698800
2015-11-19,26.872774124145508,27.09222709579046,26.415770301292152,26.614860785077298,173183200
2015-11-20,26.99042320251465,27.130690848519013,26.88861420265893,26.96779782960875,137148400
2015-11-23,26.639755249023438,27.087711128606927,26.54699603705064,26.983639228221964,129930000
2015-11-24,26.89539909362793,27.00173212439303,26.49721810643427,26.54472827901737,171212800
2015-11-25,26.703096389770508,26.974585318315846,26.678209861502012,26.970059553499645,85553200
2015-11-27,26.653324127197266,26.78906945855036,26.60581395165312,26.761920047065026,52185600
2015-11-30,26.764177322387695,27.015303716276375,26.639744703407455,26.694041788929184,156721200
2015-12-01,26.546995162963867,26.879568168873835,26.43840095250787,26.865994324085296,139409600
2015-12-02,26.30717658996582,26.721196041590446,26.26192929816934,26.54699034341955,133546400
2015-12-03,26.062841415405273,26.422563831611907,25.841127232147954,26.36826672719209,166278000
2015-12-04,26.92933464050293,26.979107693971734,26.04247465928576,26.08319790975356,231108000
2015-12-07,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
2015-12-08,26.74835205078125,26.83205973386169,26.43840267468691,26.587720155308805,137238000
2015-12-09,26.157859802246094,26.626176360987092,26.035690040043193,26.614863674717466,185445600
2015-12-10,26.282291412353516,26.456497119477177,26.132973960892578,26.25288084378169,116850800
2015-12-11,25.605838775634766,26.105828880765728,25.5311791744785,26.060581579135583,187544800
2015-12-14,25.447467803955078,25.492715099024338,24.83888184665366,25.379595135277526,257274800
2015-12-15,24.99724578857422,25.519861125468523,24.965572341013768,25.32529467555522,213292400
2015-12-16,25.18955421447754,25.33661052141266,24.614906283007493,25.12847018985077,224954000
2015-12-17,24.65563201904297,25.39543594133585,24.65563201904297,25.34339999017951,179091200
2015-12-18,23.988218307495117,24.777795140586075,23.938445249201237,24.639790378144315,385813200
2015-12-21,24.282329559326172,24.291379362707698,23.884146840906606,24.27101687358089,190362400
2015-12-22,24.25970458984375,24.37056165458835,24.083236022645718,24.29816495756098,131157600
2015-12-23,24.571924209594727,24.626221321148627,24.25292501130819,24.268761740764496,130629600
2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
2015-12-28,24.166948318481445,24.363777671352185,24.022154906969735,24.341152298368666,106816800
2015-12-29,24.60132598876953,24.757432070501743,24.17599560254615,24.19861924709794,123724800
2015-12-30,24.28006935119629,24.59227983491533,24.248395898909155,24.565132147854186,100855200
2015-12-31,23.814008712768555,24.214452515011708,23.714462619659734,24.20992847717639,163649200
2016-01-04,23.834379196166992,23.838904961921934,23.07647568316033,23.21448219542985,270597600
2016-01-05,23.237104415893555,23.947497701196713,23.169233468411488,23.924874052036024,223164000
2016-01-06,22.782360076904297,23.160182068774382,22.59458224833412,22.750686625045535,273829600
2016-01-07,21.820844650268555,22.653407817847228,21.816320610292557,22.325360548255965,324377600
2016-01-08,21.93621826171875,22.422634342370927,21.890970976758524,22.295940563623674,283192000
2016-01-11,22.29142189025879,22.41132878701104,22.0221957987083,22.39096802012428,198957600
2016-01-12,22.61494255065918,22.780098454321106,22.361553214899697,22.748425003110377,196616800
2016-01-13,22.03350830078125,22.893220789831734,22.013147534066185,22.696391414550362,249758400
2016-01-14,22.515398025512695,22.73258988643495,21.660211330148687,22.162464272143104,252680400
2016-01-15,21.974687576293945,22.105907172623713,21.574243590477764,21.764284335997583,319335600
2016-01-19,21.868350982666016,22.31856792960295,21.60591185310772,22.264270833377413,212350800
2016-01-20,21.89776611328125,22.2145024050671,21.135336820505717,21.51542002543395,289337600
2016-01-21,21.78690528869629,22.14436305543964,21.479218855141625,21.958846387508764,208646000
2016-01-22,22.94525718688965,22.954306992756898,22.255226318733012,22.31404746775918,263202000
2016-01-25,22.497295379638672,22.970135924705975,22.445259445083135,22.967873042488762,207178000
2016-01-26,22.621726989746094,22.82308036152132,22.18734679846067,22.608153148166377,300308000
2016-01-27,21.135332107543945,21.861562015968353,21.117232500375312,21.728081296765147,533478800
2016-01-28,21.286916732788086,21.384199983373826,20.902309496188032,21.219045781309546,222715200
2016-01-29,22.022193908691406,22.022193908691406,21.345737002796966,21.445283124119083,257666000
2016-02-01,21.816316604614258,21.879663509091227,21.583289751970966,21.82536640897864,163774000
2016-02-02,21.37514877319336,21.728082502194045,21.329899752761452,21.58781312796559,149428800
2016-02-03,21.7982234954834,21.90908061137247,21.28465945870919,21.492799842930282,183857200
2016-02-04,21.973369598388672,22.13942170836115,21.652641187948735,21.80504406195523,185886800
2016-02-05,21.386499404907227,22.046155681463933,21.311436428419146,21.95516830962167,185672400
2016-02-08,21.6116943359375,21.76864577931499,21.163582944862977,21.184054193174887,216085600
2016-02-09,21.607145309448242,21.823240555424313,21.366030225847094,21.447918694888983,177324800
2016-02-10,21.44336700439453,21.916499965266436,21.40469793410092,21.818688841003876,169374400
2016-02-11,21.313709259033203,21.545727137520572,21.061220133559154,21.334182241459605,200298800
2016-02-12,21.379671096801758,21.495680014549343,21.15675390553398,21.425165640741696,161405600
2016-02-16,21.982467651367188,22.030235636781015,21.520708723593557,21.613969532609126,196231600
2016-02-17,22.319120407104492,22.339591657057134,21.871008980114674,21.98929136253433,179452800
2016-02-18,21.896026611328125,22.494265636578316,21.857355809313585,22.482891565025863,156084000
2016-02-19,21.845989227294922,22.009766182325922,21.791397487431293,21.8368903147443,141496800
2016-02-22,22.03706169128418,22.04161201538419,21.81869299136812,21.907405221476516,137123200
2016-02-23,21.538904190063477,21.950619925554385,21.507058869939307,21.927873516242805,127770400
2016-02-24,21.859636306762695,21.923326957948454,21.227276647932538,21.3774060989619,145022800
2016-02-25,22.009767532348633,22.009767532348633,21.666290938115093,21.84826572940921,110330800
2016-02-26,22.04388427734375,22.29637169759186,21.968819558530566,22.109848349154202,115964400
2016-02-29,21.993839263916016,22.344139519859407,21.984740353125822,22.032508333194496,140865200
2016-03-01,22.867313385009766,22.92190511314257,22.159889139033083,22.212207441096844,201628400
2016-03-02,22.917360305786133,22.94920563040314,22.664871135294128,22.862768568648413,132678400
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.43143081665039,23.599756303397335,23.0583842052439,23.285851735879053,184220400
2016-03-07,23.172122955322266,23.39049162345449,22.96512662490448,23.29040533310392,143315600
2016-03-08,22.981050491333008,23.14710259671986,22.837746533447913,22.924183593458604,126247600
2016-03-09,23.001522064208984,23.106156941618256,22.808173234959792,23.04473972383984,108806800
2016-03-10,23.012889862060547,23.25628005258233,22.780873742347264,23.06748331941389,134054400
2016-03-11,23.260833740234375,23.26538232795209,23.087957904484547,23.256283417076858,109632800
2016-03-14,23.319974899291992,23.40868884966691,23.15164938062546,23.181221275897055,100304400
2016-03-15,23.78856086730957,23.92504107358247,23.622508763793558,23.647530337411585,160270800
2016-03-16,24.104740142822266,24.18207828833475,23.790833766368227,23.795384089892455,153214000
2016-03-17,24.066072463989258,24.21847533751933,23.87499878002317,24.002380079040535,137682800
2016-03-18,24.09336280822754,24.225294405533155,23.92731246630815,24.18889876402552,176820800
2016-03-21,24.091096878051758,24.486890057678202,23.915945835818277,24.095645466935633,142010800
2016-03-22,24.275341033935547,24.40499748842229,23.931864493458757,23.940963405143435,129777600
2016-03-23,24.141130447387695,24.354950499645543,24.088813882754188,24.220745478208592,102814000
2016-03-24,24.036495208740234,24.16842680214215,23.859070800239557,23.991002393641477,104532000
2016-03-28,23.92730712890625,24.154774631269266,23.897735242917893,24.11155525047971,77645600
2016-03-29,24.493709564208984,24.51873113733492,23.856799633541403,23.859074795309198,124760400
2016-03-30,24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400
2016-03-31,24.791690826416016,24.998687155291268,24.766669254014836,24.9577429218566,103553600
2016-04-01,25.019161224365234,25.02143638632358,24.611994005825885,24.743925632368487,103496000
2016-04-04,25.276195526123047,25.519585742382745,25.082846714569676,25.116967195163785,149424800
2016-04-05,24.978214263916016,25.187485755272856,24.88950204705036,24.90997503156392,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.6893253326416,25.116963654205946,24.59378938879842,25.01005363995499,127207600
2016-04-08,24.716623306274414,24.969110674747515,24.605162964066047,24.773490190300883,94326800
2016-04-11,24.798511505126953,25.160185811584803,24.75529385078219,24.787139168905565,117630000
2016-04-12,25.12152099609375,25.135168496044926,24.716628966769033,24.87130526072232,108929200
2016-04-13,25.485464096069336,25.55370331869652,25.203404824576406,25.203404824576406,133029200
2016-04-14,25.499114990234375,25.565080795702357,25.323965719842747,25.38993152531073,101895600
